scenario_name,loan_id,product,month_asof,balance,prob_graduate_3m,prob_graduate_6m,prob_graduate_12m,expected_time_to_graduate_months,risk_decile
base,65,vehicle,6,15720.0,0.0003710118809454836,0.0007418861120751643,0.0014832218291470389,12.494073017103828,5
base,66,vehicle,6,33400.0,0.0003501473785261067,0.0007172763136284815,0.001451129740753891,12.561573440700897,5
base,68,vehicle,6,14230.0,0.0005438976029242268,0.0012322008947132214,0.0026073857470195203,12.772939664926533,7
base,69,vehicle,6,33280.0,0.0010536841473272047,0.0021062580443720813,0.00420807976579468,12.483161469828424,8
base,71,vehicle,6,20020.0,0.00010497972113981984,0.00023597022052260783,0.0004978997405990175,12.76389042147414,1
base,73,vehicle,6,14740.0,0.00351025186869712,0.007511830145304302,0.015466844121337345,12.603936249934563,10
base,76,vehicle,6,26120.0,0.0004567532462332603,0.0009132978689385759,0.0018257616248797438,12.492702970679646,6
base,77,vehicle,6,12280.0,0.0003558910830019084,0.0007117864124855765,0.0014231969968253764,12.494841874695371,5
base,79,vehicle,6,19600.0,0.00019548901235205246,0.0003909398087501546,0.0007817267835662436,12.496877300943614,2
base,81,vehicle,6,10230.0,0.0011604252387478564,0.0024064234862576635,0.004893758974302894,12.581612931074288,9
base,84,vehicle,6,21490.0,0.00023188000669964787,0.0004637062450617887,0.0009271974666418683,12.496295931750652,3
base,86,vehicle,6,30850.0,0.0002880278604645852,0.0005759727608807666,0.0011516137771402563,12.495398892759034,4
base,94,vehicle,6,43450.0,0.0004554384981123287,0.0009106695719990946,0.001820509824928824,12.492723979696922,6
base,95,vehicle,6,9170.0,2.9999970000009997e-06,5.999985000019999e-06,1.1999934000219998e-05,12.499952083309374,1
base,96,vehicle,6,13470.0,0.00029798633102054184,0.0005958838661876086,0.0011914126547932344,12.495239787279077,4
base,98,vehicle,6,27050.0,0.00011463502005439286,0.00024103652558524625,0.0004937916011498564,12.62767972369607,1
base,99,vehicle,6,22370.0,0.0001272523246712987,0.00028585455243426705,0.0006029835383466598,12.762242805782636,1
base,100,vehicle,6,21450.0,0.000956617275737636,0.002497816514744903,0.005573085952021289,13.001108929576295,9
base,101,vehicle,6,12090.0,0.0008794813930626769,0.0018089492444346518,0.003665291738723665,12.560955647365956,8
base,102,vehicle,6,9880.0,0.00042004862692927955,0.0008399208130095739,0.0016791361590470211,12.493289481781277,5
base,103,vehicle,6,13050.0,0.0007117460111054513,0.0015982341740263736,0.0033688519345326552,12.75105886014316,8
base,104,vehicle,6,14370.0,0.00012248752460027209,0.0002449600460068615,0.0004898600865895833,12.498043482242052,1
base,111,vehicle,6,10830.0,0.0004771758019645832,0.0010723230058541848,0.0022615545167637215,12.756763035938656,7
base,116,vehicle,6,9120.0,0.001007256235242724,0.0020134979053620127,0.004022941636909128,12.483903789168442,8
base,119,vehicle,6,24930.0,0.0014487985503808685,0.002874508139004779,0.005719823431630287,12.455960161322448,9
base,120,vehicle,6,35110.0,0.0014025547188146075,0.002884019763509613,0.005840359649738469,12.552209072409376,9
base,122,vehicle,6,23400.0,0.00029528620098599555,0.0006168360012772375,0.0012596253606838093,12.603637794396787,4
base,123,vehicle,6,31290.0,0.002060215643171902,0.004174590281909439,0.008389909622475163,12.506229744313973,10
base,127,vehicle,6,15710.0,0.021287001170477028,0.04212086592212217,0.08246756449821495,12.156498192745385,10
base,128,vehicle,6,14660.0,0.001550377148059535,0.0031417865093137307,0.006316999725789911,12.514086096978659,9
base,129,vehicle,6,30400.0,0.0005289728417886766,0.001096491213131705,0.002230561396109902,12.57993876950915,6
base,130,vehicle,6,13090.0,0.0016971275368774887,0.0033667973006851785,0.006697763889608829,12.452032617868838,10
base,131,vehicle,6,19440.0,0.0004592229389112976,0.000918234992114973,0.001835626828729202,12.492663506151628,6
base,135,vehicle,6,37800.0,0.00039003450130006855,0.0008431681869660568,0.0017488194206501434,12.688363355548484,6
base,136,vehicle,6,15380.0,0.0002777975089709639,0.0005514853174824101,0.0010986361775250763,12.47446748121327,4
base,138,vehicle,6,20120.0,0.0003509490761476008,0.0007017749870411526,0.0014030574859498685,12.494393580263576,5
base,140,vehicle,6,19250.0,0.00044351459444863907,0.0008868324837017892,0.00177287849554943,12.492914516454393,6
base,142,vehicle,6,15240.0,0.00016762057203042365,0.00034340356910461667,0.000694876854159416,12.564600247126444,2
base,146,vehicle,6,6970.0,0.0003259045181393524,0.0006517028225237612,0.001302980928478637,12.49479373278492,4
base,147,vehicle,6,27120.0,0.0010972777252513705,0.0022468843847202862,0.004542130084647567,12.54917823788653,9
base,148,vehicle,6,23960.0,0.000838986501293491,0.0017633736410879717,0.0036095830846057265,12.615165626260708,8
base,156,vehicle,6,18530.0,0.00019049087178090563,0.0004005172907692331,0.0008204377795108086,12.626369632508245,2
base,160,vehicle,6,13370.0,0.00029648409549894454,0.0005928802881790052,0.001185409069321899,12.495263788445852,4
base,162,vehicle,6,17120.0,0.0018311240283069813,0.0037644086861220484,0.007619751915772195,12.545039402380558,10
base,164,vehicle,6,49660.0,0.037793434129887504,0.07620447327642141,0.14848768638809773,11.933416919417876,10
base,169,vehicle,6,24290.0,0.00016928304678678988,0.00035129545836743066,0.0007152208851795094,12.598800221761186,2
base,170,vehicle,6,40030.0,0.0010537875158120314,0.002106464563495581,0.0042084919340339,12.483159817068323,8
base,171,vehicle,6,13210.0,0.0004213995374828944,0.0008735569241051301,0.0017772581923929426,12.58175997044845,6
base,172,vehicle,6,19400.0,0.0003574437827661869,0.0007410030391911259,0.0015076800975848193,12.582842640918818,5
base,173,vehicle,6,6480.0,0.0013798389383142568,0.002826114722562231,0.00571238551303864,12.542498260261914,9
base,177,vehicle,6,23130.0,0.0013062622431832967,0.0026108181653186273,0.005214819959144896,12.479122488537792,9
base,178,vehicle,6,14770.0,0.0001247371320609833,0.0002494587047698518,0.0004988551798943182,12.498007546571438,1
base,179,vehicle,6,61100.0,6.326108411848456e-05,0.00012960986470989655,0.0002622942188672684,12.566330574635327,1
base,181,vehicle,6,36280.0,0.0002780241771690539,0.0005559710568950173,0.0011116330099739298,12.49555871900562,4
base,182,vehicle,6,12470.0,0.0004126533475205962,0.0008251364122559724,0.0016495919744131142,12.493407649961163,5
base,183,vehicle,6,12180.0,0.0004552485953299158,0.0009325241986340921,0.0018863918268088769,12.55983031998354,6
base,184,vehicle,6,10860.0,0.00028472789536251473,0.0005693747207506318,0.0011384252539286337,12.495451615619771,4
base,185,vehicle,6,29840.0,0.0001294906875965786,0.0002800753494803924,0.0005811766406323068,12.693884999223041,1
base,187,vehicle,6,34990.0,0.0029730477288264284,0.005937256444854978,0.011839261875617983,12.4524435419278,10
base,188,vehicle,6,11730.0,0.0004462152156581586,0.0008922313232976323,0.001783666569860991,12.492871362361935,6
base,190,vehicle,6,20120.0,0.0008879013648752489,0.0017999177676894132,0.0036214537939325223,12.524911627167631,8
base,191,vehicle,6,27850.0,0.002079443483008074,0.004154562880817123,0.008291865368903582,12.466752239955309,10
base,193,vehicle,6,21110.0,0.0014473668405905018,0.0028926388104097626,0.005776910261532036,12.476865641013022,9
base,195,vehicle,6,13890.0,0.0010138248553653293,0.002026621869893302,0.004049136543583074,12.483798767923707,8
base,196,vehicle,6,27550.0,0.0016455001418083169,0.0032882926128999426,0.006565772357491833,12.47369613478613,9
base,203,vehicle,6,11660.0,0.0002551836824109193,0.0005175581965989618,0.001042100669174864,12.535731999953837,3
base,206,vehicle,6,15680.0,0.00026038719604396296,0.0005333373372063798,0.0010790140763253108,12.562602338634653,3
base,209,vehicle,6,22060.0,0.0020329150508750127,0.004061697358145951,0.008106897330862733,12.467496923523122,10
base,210,vehicle,6,11450.0,0.0006121386334436312,0.0013231333610786598,0.0027436057067967575,12.684360669974138,7
base,216,vehicle,6,45570.0,0.0010377922708344589,0.0020748888188619613,0.004145852972824012,12.483939692284666,8
base,217,vehicle,6,23340.0,0.00016224164803418467,0.00033383230669427176,0.0006769252846727318,12.572941660822071,2
base,219,vehicle,6,16120.0,0.0003701206837575505,0.0007401043781945558,0.0014796610018984883,12.494087256773835,5
base,220,vehicle,6,10830.0,0.0014233602548667805,0.0028446945553184267,0.005681296823523794,12.477249628160141,9
base,222,vehicle,6,18400.0,0.0008902334972719103,0.0018310540505930345,0.0037100381954813075,12.560775901216182,8
base,224,vehicle,6,9950.0,0.0006743251690137548,0.0013481956235939444,0.002694573615748411,12.489225900755514,7
base,226,vehicle,6,20020.0,0.00045488059676524796,0.0009559193008712458,0.0019572433728940785,12.620915194219318,6
base,227,vehicle,6,55530.0,0.00045636127238849714,0.0009125142791660582,0.0018241958760224345,12.49270923422849,6
base,229,vehicle,6,43010.0,0.0018163401791833267,0.0037624019898245143,0.00764315086443661,12.558128885721661,10
base,230,vehicle,6,21850.0,0.0018968715253373921,0.0037901449290911483,0.007565924659598781,12.469674091896184,10
base,232,vehicle,6,12050.0,0.0001549207272657905,0.00030981745409984447,0.000619538921344824,12.497525380090845,1
base,233,vehicle,6,10090.0,0.0002902168623171898,0.0005803494988072064,0.001160362192073647,12.495363919432805,4
base,235,vehicle,6,34880.0,0.0008094337683862806,0.0019497665839584915,0.004226529463336227,12.898010605562206,9
base,237,vehicle,6,8750.0,0.0005217321617819453,0.0010737169015862659,0.002176772010950063,12.567871903853376,6
base,239,vehicle,6,8720.0,0.0003885564570710752,0.0008726903980272319,0.00184025496316108,12.75724367150725,6
base,240,vehicle,6,32360.0,0.00042691094960416675,0.0008536396462494416,0.0017065505918532342,12.493179828865795,5
base,245,vehicle,6,29920.0,0.0009372428325931568,0.0020254521706659554,0.004198316206425861,12.678500204890515,8
base,246,vehicle,6,14690.0,0.0016640856937800192,0.0033254022063637953,0.006639746112893501,12.473398792790553,10
base,248,vehicle,6,12810.0,0.0002955378617252291,0.0005909883808227452,0.0011816274943792229,12.495278906372791,4
base,250,vehicle,6,14620.0,0.00043565625260037896,0.0009036202945449497,0.001838891223631105,12.582886716018438,6
base,252,vehicle,6,62780.0,0.0007135187209601481,0.0014265283329551355,0.0028510216828255474,12.488599458899527,7
base,253,vehicle,6,12520.0,0.0004299232063204537,0.0008596615786775745,0.0017185841393252948,12.49313169583945,5
base,254,vehicle,6,8680.0,0.000703348449968701,0.0014062022008953286,0.002810426997160855,12.488762015626985,7
base,255,vehicle,6,27860.0,0.0004934968587392419,0.0009867501783288983,0.001972526680743365,12.492115814988113,6
base,256,vehicle,6,47980.0,0.0004167453796998058,0.0008333170826881106,0.0016659397480159215,12.493342264034403,5
base,257,vehicle,6,53920.0,0.000267275078659125,0.0005419829222808384,0.0010911721765425348,12.535046861057866,3
base,258,vehicle,6,24470.0,0.00026553317993533755,0.0005385459514517464,0.0010843478475333222,12.535562993205966,3
base,260,vehicle,6,36800.0,0.00029831661301588157,0.0006050260219044417,0.0012181625723529925,12.535027630015842,4
base,266,vehicle,6,18190.0,0.0007249169655035438,0.0016298321102647033,0.0034372047454807745,12.767604078717163,8
base,267,vehicle,6,21010.0,0.000897060939336307,0.001873286051711188,0.0038228755950382633,12.593330408015278,8
base,269,vehicle,6,39170.0,0.001711245306800704,0.0034195622531013603,0.006827431100199887,12.472644282499566,10
base,270,vehicle,6,9750.0,0.0008900245659834754,0.0018705914701346686,0.0038288391189898914,12.614283544597432,8
base,272,vehicle,6,15170.0,0.00011505448456053686,0.00023009573158665623,0.000460138519127618,12.498162218506403,1
base,277,vehicle,6,46260.0,0.00021258401338144993,0.0004251228348001545,0.0008500649401756407,12.496604200102201,2
base,278,vehicle,6,23730.0,0.0002391554148647475,0.0004960993434891679,0.0010097891097836566,12.586215982070609,3
base,279,vehicle,6,10840.0,0.00016259092558480498,0.0003374092236049521,0.0006869541257682533,12.598913373024006,2
base,280,vehicle,6,25940.0,9.904507368404687e-05,0.00019808033744147266,0.00039612143906286445,12.498417951741349,1
base,281,vehicle,6,22560.0,0.0002442390790015696,0.0004884185052754276,0.0009765984579145597,12.49609848293269,3
base,283,vehicle,6,11230.0,0.0010602538477087699,0.0023802765275726815,0.005015091264414215,12.744387414953993,9
base,286,vehicle,6,28410.0,0.00038097399557405207,0.000789772530388744,0.0016068681285872652,12.582444319309575,5
base,287,vehicle,6,21580.0,0.00023430485357736245,0.00046855480839031496,0.0009368900731721642,12.496257192534392,3
base,289,vehicle,6,20680.0,0.00030340499015671515,0.0006067179257253783,0.00121306774480936,12.495153213243869,4
base,290,vehicle,6,12570.0,0.0006189232007862266,0.0012374633356439816,0.0024733953557809,12.490111364678677,7
base,303,vehicle,6,28360.0,0.0002889632233604447,0.0005994034578183955,0.0012199947536831568,12.585372161452167,4
base,304,vehicle,6,14490.0,0.00041715613203482927,0.0008341382448311644,0.0016675807030508388,12.493335700673887,5
base,306,vehicle,6,23780.0,0.0005173461082421955,0.001059689019521359,0.002143492137520729,12.558800337628375,6
base,307,vehicle,6,27990.0,0.0011920478934742973,0.002382674808768258,0.004759672478292178,12.480949017990275,9
base,308,vehicle,6,10140.0,0.0005141675294896838,0.0012442376697620907,0.0027027785100268197,12.892733555585938,7
base,310,vehicle,6,16570.0,0.0013796472138969276,0.002757391001359042,0.005507178797583707,12.477948798051237,9
base,311,vehicle,6,9970.0,0.0003137240211880112,0.0006457110465686932,0.0013093543840238461,12.571349621550025,4
base,312,vehicle,6,12730.0,0.00972339976313882,0.01991225889273195,0.03997655923338385,12.41332566210678,10
base,313,vehicle,6,36390.0,0.00016399771518354597,0.0003403283379090941,0.0006928962960792142,12.598889586902901,2
base,315,vehicle,6,58630.0,0.0003757584046439932,0.0007513756149093258,0.001502186664503971,12.493997176288591,5
base,317,vehicle,6,23920.0,0.00019476323698663136,0.0003894885412547812,0.0007788253811857936,12.496888895450011,2
base,318,vehicle,6,13420.0,0.0005562135957539981,0.0011121178179438946,0.0022229988298468014,12.491113564176638,6
base,320,vehicle,6,7660.0,0.0014233162767172663,0.002844606724210964,0.005681121661006502,12.477250331585566,9
base,322,vehicle,6,8990.0,0.00034554190435887695,0.0007167439416305366,0.0014587345516130627,12.584413581610255,5
base,323,vehicle,6,18690.0,0.00016200909157478485,0.00032399193620381676,0.0006478789016329084,12.497412145226269,1
base,324,vehicle,6,50490.0,0.0022583788519681862,0.004574853750091703,0.009191681427094546,12.50250881373565,10
base,328,vehicle,6,28000.0,0.0005556671566842326,0.0011110255473794478,0.0022208167169919663,12.491122296869094,6
base,329,vehicle,6,17380.0,0.00018196180584574556,0.00036389050159270445,0.0007276485868882595,12.497093401250918,2
base,332,vehicle,6,24580.0,0.00045529473797550836,0.0009842081693400679,0.0020411955496342396,12.687187346739096,6
base,335,vehicle,6,23140.0,0.0002741698831342285,0.0005560601574381288,0.001119602276701286,12.535421954969994,4
base,338,vehicle,6,24960.0,0.00011364988980122308,0.0002272868633049943,0.0004545220672917576,12.49818465557082,1
base,339,vehicle,6,19310.0,0.0001951357617544234,0.0003902334455433314,0.0007803146089446425,12.496882944242172,2
base,342,vehicle,6,37580.0,0.00014819737909531805,0.0002963727957274654,0.0005926577546208834,12.4976327831719,1
base,349,vehicle,6,39830.0,0.00020782713185992297,0.00041561107160310883,0.0008310494106433787,12.496680194034536,2
base,352,vehicle,6,27910.0,9.222655799535058e-05,0.00020717875374319693,0.00043704350107984284,12.76291280594703,1
base,353,vehicle,6,29350.0,0.00023607747138844863,0.0005061678200585916,0.001046129639044713,12.662413943491327,3
base,354,vehicle,6,15150.0,0.0002952894772385665,0.0005904917586017651,0.0011806348366865537,12.495282874796226,4
base,355,vehicle,6,28500.0,0.00023843383336918282,0.00047681081604547055,0.000953394283536643,12.496191227971417,3
base,367,vehicle,6,19690.0,0.0002437002284517344,0.00048734106710212135,0.0009744446328885586,12.496107091672044,3
base,368,vehicle,6,42050.0,0.00020982270171706322,0.0004536388033855322,0.0009410926449208214,12.69161044012866,3
base,369,vehicle,6,67828.19999999992,0.00023379804883214055,0.0004850811269453956,0.0009874578251914859,12.597284810336408,3
base,373,vehicle,6,35460.0,0.0002512836144968652,0.0005213549983980114,0.0010612789152530072,12.596989212150376,3
base,376,vehicle,6,17770.0,0.0007223008006996573,0.0014863248370100093,0.003012620892271196,12.564517892911944,8
base,380,vehicle,6,11780.0,0.000729987190419479,0.0014594414995407815,0.002916753029590981,12.488336231299929,7
base,381,vehicle,6,20000.0,0.0006378209775566978,0.0012752351395139841,0.0025488440543669174,12.489809335784368,7
base,384,vehicle,6,8790.0,0.0016442202489761575,0.0032857370377251715,0.006560678007569263,12.473716611021823,9
base,386,vehicle,6,30610.0,0.0003856977578543107,0.000833795258397858,0.0017293877429945404,12.688441502321899,5
base,387,vehicle,6,25440.0,0.0006434181502470676,0.0012864223135780678,0.0025711897447872633,12.489719879308455,7
base,389,vehicle,6,56580.0,0.00014374017779233644,0.0002944836194702812,0.0005959023256966749,12.564996210629479,1
base,390,vehicle,6,29750.0,0.0006506877087753425,0.001300952023056334,0.002600211569946374,12.489603693281612,7
base,399,vehicle,6,67828.19999999992,0.0005155007927932739,0.0010767206888169921,0.00219821526714828,12.599866595318394,6
base,401,vehicle,6,26480.0,0.0002258403775894426,0.0004516297513027354,0.0009030555331732091,12.49639242011508,3
base,402,vehicle,6,17980.0,0.0012052042069905684,0.002408955896800589,0.004812108725088448,12.480738631221042,9
base,403,vehicle,6,23610.0,0.0005931088233773423,0.0011858658686783167,0.002370325459498137,12.490523927184926,7
base,404,vehicle,6,39580.0,8.200398949121122e-05,0.00017012201880519209,0.00034633478184582594,12.588878096359618,1
base,406,vehicle,6,41350.0,0.0001612409117176341,0.0003302785321993247,0.0006682680430188969,12.564245957115494,2
base,407,vehicle,6,37300.0,0.00018438125420478863,0.0003687285119626752,0.0007373210632098163,12.49705475020846,2
base,409,vehicle,6,31160.0,0.0001447064774784481,0.00028939201499227193,0.0005787002822462026,12.497688548791428,1
base,410,vehicle,6,9350.0,0.0031676454980575225,0.006279495925832116,0.012474083952718665,12.428755228444956,10
base,411,vehicle,6,20610.0,0.07913160769141712,0.15920221259809325,0.29906209325350186,11.223018886755945,10
base,414,vehicle,6,18810.0,0.00024745805357781177,0.0005069449050841177,0.0010257165753002368,12.563276384955964,3
base,415,vehicle,6,50260.0,0.00011572529724960441,0.00023143720215478532,0.0004628208411310294,12.498151502901047,1
base,416,vehicle,6,56510.0,0.00037879067257579307,0.0007574378627779558,0.001514302013439942,12.493948725974386,5
base,418,vehicle,6,26070.0,0.0005900646858486862,0.0011797811953638867,0.00235817050705884,12.49057257755234,7
base,419,vehicle,6,38790.0,0.0020471798362563004,0.004090168727230626,0.008163607974244038,12.46726862049783,10
base,420,vehicle,6,28300.0,0.0001861157912152998,0.00038295143642176025,0.0007765064800133138,12.572542829127686,2
base,421,vehicle,6,15530.0,0.00045180526450442054,0.0009034064010118074,0.0018059966588982257,12.492782036809169,6
base,422,vehicle,6,21460.0,0.0003611566052528459,0.0007433186000071581,0.0015072043437037886,12.570556652235627,5
base,425,vehicle,6,12760.0,0.00041650700923816057,0.000853183993905086,0.0017259657478436291,12.560472876528843,5
base,426,vehicle,6,16050.0,0.00025430471144243346,0.0005085447519986051,0.0010168308862324247,12.495937672361011,3
base,427,vehicle,6,27990.0,0.00030056667050981623,0.0006231125207316805,0.0012678920534381186,12.583805423758621,4
base,428,vehicle,6,32580.0,0.0005651972436226525,0.0011300750393211062,0.0022588730090477155,12.49096999500119,7
base,430,vehicle,6,27290.0,0.00015273939829786332,0.0003054554672719342,0.000610817631501382,12.497560226119576,1
base,433,vehicle,6,16690.0,0.0006326029602014249,0.0013122320581816641,0.002670104004180325,12.590541641768713,7
base,436,vehicle,6,20770.0,0.0002135176863018298,0.0004269897828012959,0.0008537972453279752,12.496589284095135,2
base,437,vehicle,6,29630.0,0.0004923298357805762,0.0009844172828939526,0.001967865488401045,12.492134464116026,6
base,438,vehicle,6,32990.0,0.0039372977161517084,0.007859093118997802,0.015656420893342526,12.436989524651231,10
base,439,vehicle,6,18620.0,0.0027621981538137217,0.005677757834515818,0.01148333001712256,12.530368186484859,10
base,440,vehicle,6,15210.0,0.001159961783219093,0.0024049973614571852,0.004890414711109908,12.570609423090648,9
base,441,vehicle,6,21450.0,0.00017127134203026259,0.0003473228573299404,0.0006993328950516627,12.536614107981372,2
base,443,vehicle,6,29980.0,0.0010643667287743351,0.0022280831992425648,0.004551450682596257,12.601827046291072,9
base,445,vehicle,6,19320.0,0.0015970346204293735,0.003191518721279897,0.006372851650811513,12.474471487384253,9
base,446,vehicle,6,16980.0,0.0020087217803675577,0.004014145416528895,0.008012911330376002,12.468403793732199,10
base,448,vehicle,6,26250.0,0.0006084047969530936,0.0012164394375092315,0.0024313991501133357,12.490279469919322,7
base,449,vehicle,6,18210.0,0.0013292338959654587,0.0026944286396952833,0.00541922196626069,12.518183573207251,9
base,452,vehicle,6,9790.0,0.00038131307455614103,0.0007624807494514547,0.0015243801220096252,12.493908422310602,5
base,454,vehicle,6,22530.0,0.0001710882345342667,0.00034214719788453737,0.0006841773310640545,12.497267106994306,2
base,456,vehicle,6,20930.0,0.00016091597897478283,0.00036464729580489946,0.0007719853985352689,12.780360846988215,2
base,457,vehicle,6,35190.0,0.0001308933222338771,0.00029661963463731007,0.0006279898575787574,12.780942493869446,1
base,460,vehicle,6,43570.0,0.0005097853454361424,0.0010198736119317467,0.0020392693095332465,12.493297093575409,6
base,461,vehicle,6,46770.0,0.0006178926590340258,0.0012814805423463501,0.0026073347381362915,12.579798552829667,7
base,462,vehicle,6,36790.0,0.0018558755836850115,0.0037609357530176556,0.007560155024715588,12.509572206822286,10
base,463,vehicle,6,19480.0,0.0006795137707631166,0.0013983111804916398,0.0028343553087173266,12.56523345502039,7
base,464,vehicle,6,11810.0,0.00031691944416575873,0.0006426357606040315,0.001293750053802724,12.534236365477934,4
base,465,vehicle,6,15500.0,0.0005132427283576108,0.0010262220386170094,0.0020513909455614756,12.491800270991591,6
base,468,vehicle,6,24740.0,0.0002915317396656968,0.000582978488576161,0.0011656171132341793,12.495342911814717,4
base,470,vehicle,6,17370.0,0.000950047352324759,0.0018991921146778589,0.003794777298667264,12.484818434470105,8
base,471,vehicle,6,25420.0,0.0003184928397157626,0.000636884241742575,0.00127336286194777,12.49491215187481,4
base,472,vehicle,6,14310.0,0.0001957232629358376,0.0004233130743304862,0.0008783372871264855,12.692691118553746,3
base,473,vehicle,6,9880.0,0.0004013106837018558,0.0008436776629680571,0.0017278244068128007,12.622728094847528,5
base,476,vehicle,6,10990.0,0.0006455640570452888,0.0012907113611388289,0.0025797567864598845,12.489685582349793,7
base,478,vehicle,6,15950.0,0.013411749154341967,0.029161195794224895,0.05990985154688816,12.472642425326903,10
base,480,vehicle,6,27490.0,0.00025293177496404223,0.0005057995754452981,0.0010113433176800757,12.49595960676598,3
base,481,vehicle,6,22850.0,0.0002557768901374568,0.0005114883584573851,0.0010227150965739329,12.495914152402094,3
base,482,vehicle,6,12980.0,0.0008626006058708524,0.0019477639660084197,0.0041145561778292514,12.77400059099097,8
base,483,vehicle,6,25630.0,0.00014283507720415343,0.0003451333963003089,0.0007496072514053232,12.91674773224398,2
base,484,vehicle,6,10460.0,0.000753915309277189,0.0016928797045408454,0.0035681623661707887,12.750251735195464,8
base,486,vehicle,6,53900.0,0.00035222213962102076,0.0007614433569672354,0.0015793832972089666,12.689044711564135,5
base,488,vehicle,6,31150.0,0.001114006723517039,0.0022267724360540368,0.004448586356626103,12.482196942470635,9
base,490,vehicle,6,29950.0,0.0008792116886049482,0.0019752755667947182,0.004163797402653246,12.749061401696375,8
base,491,vehicle,6,8520.0,0.00041840371462843013,0.0008366323675884455,0.0016725647814583946,12.493315765690184,5
