scenario_name,model_kind,loan_id,month_asof,rank,feature,contribution
low_prime,graduation_risk,3844,18,6,loan_age_month,0.05313519399474697
low_prime,graduation_risk,3844,18,7,tenure_months,0.016345820659153104
low_prime,graduation_risk,3844,18,8,term_months,-0.013711469584274128
low_prime,graduation_risk,49,18,1,balance,252.9902910342032
low_prime,graduation_risk,49,18,2,rate_diff_bps,-22.148140548538585
low_prime,graduation_risk,49,18,3,loan_age_month,0.1763044553870894
low_prime,graduation_risk,49,18,4,credit_score,-0.1482295113021325
low_prime,graduation_risk,49,18,5,score_trend3,0.13612899655719476
low_prime,graduation_risk,49,18,6,paydown_rate1,-0.046408446240587806
low_prime,graduation_risk,49,18,7,term_months,-0.01590784793891711
low_prime,graduation_risk,49,18,8,prime_eligible,-0.01085709440335763
low_prime,graduation_risk,1620,18,1,balance,253.0025309544392
low_prime,graduation_risk,1620,18,2,rate_diff_bps,-22.593384576782373
low_prime,graduation_risk,1620,18,3,credit_score,0.21129372871546984
low_prime,graduation_risk,1620,18,4,score_trend3,0.13516036589981106
low_prime,graduation_risk,1620,18,5,paydown_rate1,-0.051596647682685445
low_prime,graduation_risk,1620,18,6,income,-0.04717486021893469
low_prime,graduation_risk,1620,18,7,loan_age_month,-0.04258231620585875
low_prime,graduation_risk,1620,18,8,term_months,-0.015903842328777323
low_prime,graduation_risk,7746,18,1,balance,253.00164003784394
low_prime,graduation_risk,7746,18,2,rate_diff_bps,-22.434479914839173
low_prime,graduation_risk,7746,18,3,credit_score,-0.8051466155050845
low_prime,graduation_risk,7746,18,4,score_trend3,0.1342870963519509
low_prime,graduation_risk,7746,18,5,loan_age_month,-0.04524426579430254
low_prime,graduation_risk,7746,18,6,paydown_rate1,-0.02261558169169378
low_prime,graduation_risk,7746,18,7,prime_eligible,-0.016108765753382794
low_prime,graduation_risk,7746,18,8,term_months,-0.013711468918872411
low_prime,graduation_risk,21960,18,1,balance,252.9312597364497
low_prime,graduation_risk,21960,18,2,rate_diff_bps,-22.546065418606233
low_prime,graduation_risk,21960,18,3,credit_score,-0.8115268955244163
low_prime,graduation_risk,21960,18,4,score_trend3,0.134180948559829
low_prime,graduation_risk,21960,18,5,loan_age_month,0.07723343054470147
low_prime,graduation_risk,21960,18,6,util_proxy,0.018913981350532977
low_prime,graduation_risk,21960,18,7,prime_eligible,-0.015831620486454177
low_prime,graduation_risk,21960,18,8,tenure_months,0.014723736441947521
low_prime,graduation_risk,16154,18,1,balance,254.55415090883326
low_prime,graduation_risk,16154,18,2,rate_diff_bps,-21.968123927866863
low_prime,graduation_risk,16154,18,3,paydown_rate1,-2.9708323083196326
low_prime,graduation_risk,16154,18,4,income,1.558113710593979
low_prime,graduation_risk,16154,18,5,credit_score,-0.8201331224041
low_prime,graduation_risk,16154,18,6,loan_age_month,0.16936021831225548
low_prime,graduation_risk,16154,18,7,score_trend3,0.1321629917021489
low_prime,graduation_risk,16154,18,8,util_proxy,-0.06103082783510942
low_prime,graduation_risk,11562,18,1,balance,253.6722566965867
low_prime,graduation_risk,11562,18,2,rate_diff_bps,-23.381508675568696
low_prime,graduation_risk,11562,18,3,credit_score,-0.8242243799069913
low_prime,graduation_risk,11562,18,4,score_trend3,0.20051286017855172
low_prime,graduation_risk,11562,18,5,loan_age_month,0.18524837597430083
low_prime,graduation_risk,11562,18,6,util_proxy,-0.07373376861015077
low_prime,graduation_risk,11562,18,7,paydown_rate1,0.0422574135163982
low_prime,graduation_risk,11562,18,8,income,-0.025078548151426034
low_prime,graduation_risk,24257,18,1,balance,252.96975577998788
low_prime,graduation_risk,24257,18,2,rate_diff_bps,-22.70851781308484
low_prime,graduation_risk,24257,18,3,credit_score,1.3372272565494001
low_prime,graduation_risk,24257,18,4,prime_eligible,1.2007083134976049
low_prime,graduation_risk,24257,18,5,score_trend3,0.13492434448919666
low_prime,graduation_risk,24257,18,6,loan_age_month,0.08741520269683037
low_prime,graduation_risk,24257,18,7,paydown_rate1,0.048693586126302084
low_prime,graduation_risk,24257,18,8,tenure_months,-0.016493619513132225
low_prime,graduation_risk,11937,18,1,balance,252.99256134780487
low_prime,graduation_risk,11937,18,2,rate_diff_bps,-21.948249847994237
low_prime,graduation_risk,11937,18,3,credit_score,0.9179773374263075
low_prime,graduation_risk,11937,18,4,loan_age_month,0.17363209101096697
low_prime,graduation_risk,11937,18,5,score_trend3,0.12912167271865735
low_prime,graduation_risk,11937,18,6,paydown_rate1,0.07069148854114762
low_prime,graduation_risk,11937,18,7,income,0.059039973015565614
low_prime,graduation_risk,11937,18,8,tenure_months,-0.01069380897316712
low_prime,graduation_risk,21253,18,1,balance,252.97484529714623
low_prime,graduation_risk,21253,18,2,rate_diff_bps,-22.58878318936582
low_prime,graduation_risk,21253,18,3,credit_score,0.8488397666214892
low_prime,graduation_risk,21253,18,4,paydown_rate1,0.23696365086939672
low_prime,graduation_risk,21253,18,5,loan_age_month,0.1853550717119401
low_prime,graduation_risk,21253,18,6,score_trend3,0.13342545728735122
low_prime,graduation_risk,21253,18,7,income,0.06350040276187373
low_prime,graduation_risk,21253,18,8,util_proxy,-0.058171275370062725
low_prime,graduation_risk,20635,18,1,balance,253.00071038641263
low_prime,graduation_risk,20635,18,2,rate_diff_bps,-21.94980315149034
low_prime,graduation_risk,20635,18,3,credit_score,-0.8133032895633557
low_prime,graduation_risk,20635,18,4,score_trend3,0.20183923971809797
low_prime,graduation_risk,20635,18,5,util_proxy,-0.07349728730754453
low_prime,graduation_risk,20635,18,6,loan_age_month,0.05150620874020855
low_prime,graduation_risk,20635,18,7,paydown_rate1,-0.023533890743276064
low_prime,graduation_risk,20635,18,8,term_months,-0.013706864231643313
low_prime,graduation_risk,22143,18,1,balance,252.994166244899
low_prime,graduation_risk,22143,18,2,rate_diff_bps,-22.528642503819338
low_prime,graduation_risk,22143,18,3,loan_age_month,0.18982103686971472
low_prime,graduation_risk,22143,18,4,score_trend3,0.13232412137351607
low_prime,graduation_risk,22143,18,5,paydown_rate1,0.07761838425054947
low_prime,graduation_risk,22143,18,6,income,0.06847572529404652
low_prime,graduation_risk,22143,18,7,term_months,0.018638022076072125
low_prime,graduation_risk,22143,18,8,tenure_months,0.017769598179008556
low_prime,graduation_risk,20265,18,1,balance,253.0003831271401
low_prime,graduation_risk,20265,18,2,rate_diff_bps,-21.975581816637565
low_prime,graduation_risk,20265,18,3,credit_score,-0.21061887649844022
low_prime,graduation_risk,20265,18,4,score_trend3,0.19987150318180552
low_prime,graduation_risk,20265,18,5,loan_age_month,0.09448893216054527
low_prime,graduation_risk,20265,18,6,paydown_rate1,0.064448579416967
low_prime,graduation_risk,20265,18,7,util_proxy,-0.04550137346117876
low_prime,graduation_risk,20265,18,8,term_months,0.018638022741473845
low_prime,graduation_risk,14634,18,1,rate_diff_bps,115.86530066534297
low_prime,graduation_risk,14634,18,2,balance,115.28712877518119
low_prime,graduation_risk,14634,18,3,credit_score,-0.7951026575766899
low_prime,graduation_risk,14634,18,4,score_trend3,0.20237064128704088
low_prime,graduation_risk,14634,18,5,income,0.08385315667370986
low_prime,graduation_risk,14634,18,6,util_proxy,-0.07350264474335533
low_prime,graduation_risk,14634,18,7,loan_age_month,-0.0473519790546887
low_prime,graduation_risk,14634,18,8,income_stability,0.03484667112652449
low_prime,graduation_risk,23811,18,1,balance,252.99220183419408
low_prime,graduation_risk,23811,18,2,rate_diff_bps,-21.95887488650189
low_prime,graduation_risk,23811,18,3,credit_score,-0.6408048224981983
low_prime,graduation_risk,23811,18,4,score_trend3,0.13553764574380345
low_prime,graduation_risk,23811,18,5,income,0.05294384613753576
low_prime,graduation_risk,23811,18,6,loan_age_month,0.05150620721274786
low_prime,graduation_risk,23811,18,7,paydown_rate1,-0.02686203438929954
low_prime,graduation_risk,23811,18,8,prime_eligible,-0.010256382028051687
low_prime,graduation_risk,10279,18,1,balance,252.99247733192828
low_prime,graduation_risk,10279,18,2,rate_diff_bps,-22.160593542822323
low_prime,graduation_risk,10279,18,3,credit_score,-0.6496448280310984
low_prime,graduation_risk,10279,18,4,score_trend3,0.19993852530511025
low_prime,graduation_risk,10279,18,5,loan_age_month,0.18283989391711913
low_prime,graduation_risk,10279,18,6,util_proxy,-0.07302725563636321
low_prime,graduation_risk,10279,18,7,paydown_rate1,0.02510625980678319
low_prime,graduation_risk,10279,18,8,prime_eligible,-0.010961419773675585
low_prime,graduation_risk,9045,18,1,balance,252.99333519010506
low_prime,graduation_risk,9045,18,2,rate_diff_bps,-22.296261575967122
low_prime,graduation_risk,9045,18,3,credit_score,0.9042639786694268
low_prime,graduation_risk,9045,18,4,score_trend3,0.13408461624199627
low_prime,graduation_risk,9045,18,5,loan_age_month,0.08616358852795282
low_prime,graduation_risk,9045,18,6,paydown_rate1,0.0678686884579282
low_prime,graduation_risk,9045,18,7,income,0.060556346594422564
low_prime,graduation_risk,9045,18,8,tenure_months,0.018824245759313584
low_prime,graduation_risk,19365,18,1,rate_diff_bps,115.85957945376104
low_prime,graduation_risk,19365,18,2,balance,115.35769446575718
low_prime,graduation_risk,19365,18,3,loan_age_month,0.17584923497977104
low_prime,graduation_risk,19365,18,4,credit_score,-0.16036910130517648
low_prime,graduation_risk,19365,18,5,score_trend3,0.132311753107728
low_prime,graduation_risk,19365,18,6,paydown_rate1,0.06519973048115724
low_prime,graduation_risk,19365,18,7,income,0.055126132197794636
low_prime,graduation_risk,19365,18,8,term_months,-0.014770157317607826
low_prime,graduation_risk,16693,18,1,balance,253.63814551286708
low_prime,graduation_risk,16693,18,2,rate_diff_bps,-23.40687394800785
low_prime,graduation_risk,16693,18,3,credit_score,-0.8220372275641061
low_prime,graduation_risk,16693,18,4,loan_age_month,0.08457866422513305
low_prime,graduation_risk,16693,18,5,util_proxy,0.07217937074045151
low_prime,graduation_risk,16693,18,6,income,-0.06521566544917223
low_prime,graduation_risk,16693,18,7,paydown_rate1,0.05800082772815017
low_prime,graduation_risk,16693,18,8,score_trend3,0.05619567971346838
low_prime,graduation_risk,21244,18,1,balance,253.00095468490227
low_prime,graduation_risk,21244,18,2,rate_diff_bps,-21.946223537668896
low_prime,graduation_risk,21244,18,3,credit_score,0.9680522065984657
low_prime,graduation_risk,21244,18,4,score_trend3,0.13578074582348296
low_prime,graduation_risk,21244,18,5,loan_age_month,0.08301225810230739
low_prime,graduation_risk,21244,18,6,income,0.058525124143150364
low_prime,graduation_risk,21244,18,7,paydown_rate1,-0.04360179616679928
low_prime,graduation_risk,21244,18,8,term_months,-0.010967007569249915
low_prime,graduation_risk,15071,18,1,balance,252.9930260394385
low_prime,graduation_risk,15071,18,2,rate_diff_bps,-22.16095189022212
low_prime,graduation_risk,15071,18,3,credit_score,-0.14568413151945886
low_prime,graduation_risk,15071,18,4,score_trend3,0.12835134516527094
low_prime,graduation_risk,15071,18,5,paydown_rate1,0.07128771987483269
low_prime,graduation_risk,15071,18,6,income,0.058819911191997185
low_prime,graduation_risk,15071,18,7,loan_age_month,-0.04410822089313419
low_prime,graduation_risk,15071,18,8,tenure_months,-0.016283827243155566
low_prime,graduation_risk,14686,18,1,balance,253.68051979655226
low_prime,graduation_risk,14686,18,2,rate_diff_bps,-23.40125819360884
low_prime,graduation_risk,14686,18,3,credit_score,-0.7006552395565546
low_prime,graduation_risk,14686,18,4,score_trend3,0.2019563249981135
low_prime,graduation_risk,14686,18,5,loan_age_month,0.16666076264301094
low_prime,graduation_risk,14686,18,6,util_proxy,-0.048140235443806446
low_prime,graduation_risk,14686,18,7,paydown_rate1,-0.028604228164710574
low_prime,graduation_risk,14686,18,8,income,-0.02255948703740215
low_prime,graduation_risk,8394,18,1,balance,252.99252789170416
low_prime,graduation_risk,8394,18,2,rate_diff_bps,-22.15028205730157
low_prime,graduation_risk,8394,18,3,loan_age_month,0.16456005746277513
low_prime,graduation_risk,8394,18,4,score_trend3,0.13431913368856202
low_prime,graduation_risk,8394,18,5,credit_score,0.11280839776891781
low_prime,graduation_risk,8394,18,6,paydown_rate1,-0.04629919156855239
low_prime,graduation_risk,8394,18,7,term_months,-0.01590784793891711
low_prime,graduation_risk,8394,18,8,tenure_months,0.014625958859430454
low_prime,graduation_risk,23477,18,1,balance,253.00226653780393
low_prime,graduation_risk,23477,18,2,rate_diff_bps,-22.533858679180717
low_prime,graduation_risk,23477,18,3,credit_score,-0.8045403808479
low_prime,graduation_risk,23477,18,4,score_trend3,0.20223975468945998
low_prime,graduation_risk,23477,18,5,loan_age_month,0.09335288878683759
low_prime,graduation_risk,23477,18,6,util_proxy,-0.07322767517049164
low_prime,graduation_risk,23477,18,7,paydown_rate1,-0.026969965785765115
low_prime,graduation_risk,23477,18,8,income,0.01632403911498445
low_prime,graduation_risk,16932,18,1,balance,252.99689864555404
low_prime,graduation_risk,16932,18,2,rate_diff_bps,-21.935711097337492
low_prime,graduation_risk,16932,18,3,score_trend3,0.1306982470392573
low_prime,graduation_risk,16932,18,4,util_proxy,0.0959671765022907
low_prime,graduation_risk,16932,18,5,income,-0.06540100724162208
low_prime,graduation_risk,16932,18,6,paydown_rate1,0.06382013739625216
low_prime,graduation_risk,16932,18,7,loan_age_month,0.03897612014844531
low_prime,graduation_risk,16932,18,8,term_months,0.018638022741473845
low_prime,graduation_risk,21567,18,1,balance,252.99360904711355
low_prime,graduation_risk,21567,18,2,rate_diff_bps,-22.342223753213865
low_prime,graduation_risk,21567,18,3,credit_score,-0.6628231546893472
low_prime,graduation_risk,21567,18,4,score_trend3,0.1334082159748756
low_prime,graduation_risk,21567,18,5,loan_age_month,0.07563097778350489
low_prime,graduation_risk,21567,18,6,income,0.05650551361073457
low_prime,graduation_risk,21567,18,7,paydown_rate1,0.0516245498140783
low_prime,graduation_risk,21567,18,8,term_months,0.016439239653498368
low_prime,graduation_risk,980,18,1,balance,253.68051760657983
low_prime,graduation_risk,980,18,2,rate_diff_bps,-23.400366080243828
low_prime,graduation_risk,980,18,3,credit_score,-0.8093878137466134
low_prime,graduation_risk,980,18,4,score_trend3,0.13503769585025255
low_prime,graduation_risk,980,18,5,loan_age_month,0.07562105595820132
low_prime,graduation_risk,980,18,6,paydown_rate1,-0.023575197380175102
low_prime,graduation_risk,980,18,7,income,-0.021102204836158215
low_prime,graduation_risk,980,18,8,prime_eligible,-0.015523548213773865
low_prime,graduation_risk,7842,18,1,balance,252.99272984090751
low_prime,graduation_risk,7842,18,2,rate_diff_bps,-22.163829304193552
low_prime,graduation_risk,7842,18,3,credit_score,-0.7949748845354199
low_prime,graduation_risk,7842,18,4,loan_age_month,0.19431062925691583
low_prime,graduation_risk,7842,18,5,paydown_rate1,-0.03977121984988967
low_prime,graduation_risk,7842,18,6,score_trend3,0.038953263558631754
low_prime,graduation_risk,7842,18,7,term_months,-0.013711469584274128
low_prime,graduation_risk,7842,18,8,prime_eligible,-0.010715330591098348
low_prime,graduation_risk,2874,18,1,balance,252.99416511937508
low_prime,graduation_risk,2874,18,2,rate_diff_bps,-22.54594376436925
low_prime,graduation_risk,2874,18,3,credit_score,-0.6624670662462033
low_prime,graduation_risk,2874,18,4,score_trend3,0.1332884054968119
low_prime,graduation_risk,2874,18,5,paydown_rate1,0.04880317597857785
low_prime,graduation_risk,2874,18,6,loan_age_month,-0.045243384629241414
low_prime,graduation_risk,2874,18,7,income,-0.025246460685214623
low_prime,graduation_risk,2874,18,8,tenure_months,-0.016258595359560844
low_prime,graduation_risk,7325,18,1,balance,252.99410871070924
low_prime,graduation_risk,7325,18,2,rate_diff_bps,-22.60833749632323
low_prime,graduation_risk,7325,18,3,credit_score,-0.7367627060426117
low_prime,graduation_risk,7325,18,4,score_trend3,0.11090259290876353
low_prime,graduation_risk,7325,18,5,paydown_rate1,0.053152457642112974
low_prime,graduation_risk,7325,18,6,loan_age_month,-0.04578121741381443
low_prime,graduation_risk,7325,18,7,income,-0.026403283354792934
low_prime,graduation_risk,7325,18,8,income_stability,0.02358130782550975
low_prime,graduation_risk,5550,18,1,balance,253.00197712083713
low_prime,graduation_risk,5550,18,2,rate_diff_bps,-22.513652416985344
low_prime,graduation_risk,5550,18,3,credit_score,0.26091475013061777
low_prime,graduation_risk,5550,18,4,loan_age_month,0.16197221110796822
low_prime,graduation_risk,5550,18,5,score_trend3,0.1282215014592458
low_prime,graduation_risk,5550,18,6,income,-0.07691432421209927
low_prime,graduation_risk,5550,18,7,paydown_rate1,0.06880463947391544
low_prime,graduation_risk,5550,18,8,prime_eligible,-0.01521810935492268
low_prime,graduation_risk,18801,18,1,balance,255.22609020093913
low_prime,graduation_risk,18801,18,2,rate_diff_bps,-23.39375367340384
low_prime,graduation_risk,18801,18,3,paydown_rate1,-2.951386335920747
low_prime,graduation_risk,18801,18,4,income,1.5641599975787117
low_prime,graduation_risk,18801,18,5,loan_age_month,0.15932525992258043
low_prime,graduation_risk,18801,18,6,score_trend3,0.13232912021226645
low_prime,graduation_risk,18801,18,7,util_proxy,-0.058235237964030545
low_prime,graduation_risk,18801,18,8,credit_score,0.023138113419434447
low_prime,graduation_risk,19646,18,1,balance,253.0025384715205
low_prime,graduation_risk,19646,18,2,rate_diff_bps,-22.593637830824658
low_prime,graduation_risk,19646,18,3,credit_score,-0.5320194643243866
low_prime,graduation_risk,19646,18,4,score_trend3,0.13321381959453518
low_prime,graduation_risk,19646,18,5,paydown_rate1,0.06723003947960964
low_prime,graduation_risk,19646,18,6,income,0.06477157688191398
low_prime,graduation_risk,19646,18,7,loan_age_month,0.05151612964609452
low_prime,graduation_risk,19646,18,8,term_months,0.01643923898809665
low_prime,graduation_risk,10165,18,1,balance,254.5540968022401
low_prime,graduation_risk,10165,18,2,rate_diff_bps,-21.952365435958377
low_prime,graduation_risk,10165,18,3,paydown_rate1,-2.9706434575301843
low_prime,graduation_risk,10165,18,4,income,1.5575180252007939
low_prime,graduation_risk,10165,18,5,credit_score,-0.8221960577597649
low_prime,graduation_risk,10165,18,6,score_trend3,0.20091274003259396
low_prime,graduation_risk,10165,18,7,loan_age_month,0.1703277323964896
low_prime,graduation_risk,10165,18,8,util_proxy,-0.12794506617946985
low_prime,graduation_risk,11593,18,1,balance,252.99239334080207
low_prime,graduation_risk,11593,18,2,rate_diff_bps,-21.984815946211594
low_prime,graduation_risk,11593,18,3,loan_age_month,0.19727440586408104
low_prime,graduation_risk,11593,18,4,credit_score,-0.15486983188972567
low_prime,graduation_risk,11593,18,5,score_trend3,0.13247057695196143
low_prime,graduation_risk,11593,18,6,paydown_rate1,0.07621134575555004
low_prime,graduation_risk,11593,18,7,income,0.056993079121999204
low_prime,graduation_risk,11593,18,8,income_stability,0.05474315137248531
low_prime,graduation_risk,10179,18,1,rate_diff_bps,115.86982386852607
low_prime,graduation_risk,10179,18,2,balance,115.3494627487059
low_prime,graduation_risk,10179,18,3,credit_score,-0.6363056882386635
low_prime,graduation_risk,10179,18,4,loan_age_month,0.17561809537497897
low_prime,graduation_risk,10179,18,5,score_trend3,0.057551216691708304
low_prime,graduation_risk,10179,18,6,paydown_rate1,0.05730215399565057
low_prime,graduation_risk,10179,18,7,tenure_months,-0.010916195787789358
low_prime,graduation_risk,10179,18,8,income,-0.010681158445743438
low_prime,graduation_risk,20834,18,1,rate_diff_bps,115.88206822711619
low_prime,graduation_risk,20834,18,2,balance,115.35803939497889
low_prime,graduation_risk,20834,18,3,score_trend3,0.20006166460271083
low_prime,graduation_risk,20834,18,4,credit_score,-0.1622690140018662
low_prime,graduation_risk,20834,18,5,util_proxy,-0.07087595614872347
low_prime,graduation_risk,20834,18,6,paydown_rate1,0.06695964722593675
low_prime,graduation_risk,20834,18,7,income,0.05395769910350086
low_prime,graduation_risk,20834,18,8,loan_age_month,-0.046390570867902055
low_prime,graduation_risk,9641,18,1,balance,252.9932356031972
low_prime,graduation_risk,9641,18,2,rate_diff_bps,-22.150913657255543
low_prime,graduation_risk,9641,18,3,credit_score,0.22142762628932247
low_prime,graduation_risk,9641,18,4,score_trend3,0.11109185872545968
low_prime,graduation_risk,9641,18,5,paydown_rate1,0.07693407393742133
low_prime,graduation_risk,9641,18,6,income,0.05956117588584017
low_prime,graduation_risk,9641,18,7,loan_age_month,0.054372641519495876
low_prime,graduation_risk,9641,18,8,term_months,0.018638022741473845
low_prime,graduation_risk,8098,18,1,balance,253.00237289496823
low_prime,graduation_risk,8098,18,2,rate_diff_bps,-22.516039110233567
low_prime,graduation_risk,8098,18,3,credit_score,0.5143348024200847
low_prime,graduation_risk,8098,18,4,income,0.06862801309588355
low_prime,graduation_risk,8098,18,5,paydown_rate1,0.06453858830137643
low_prime,graduation_risk,8098,18,6,score_trend3,0.05772153686454348
low_prime,graduation_risk,8098,18,7,loan_age_month,0.05172659469778089
low_prime,graduation_risk,8098,18,8,term_months,0.01863885522868621
low_prime,graduation_risk,3026,18,1,balance,253.68081235996382
low_prime,graduation_risk,3026,18,2,rate_diff_bps,-23.386163759366458
low_prime,graduation_risk,3026,18,3,credit_score,-0.7403151198849606
low_prime,graduation_risk,3026,18,4,score_trend3,0.1354371562477301
low_prime,graduation_risk,3026,18,5,income,0.062482171512045756
low_prime,graduation_risk,3026,18,6,loan_age_month,-0.04544147752938598
low_prime,graduation_risk,3026,18,7,paydown_rate1,-0.026903810958508603
low_prime,graduation_risk,3026,18,8,prime_eligible,-0.015323446366656323
low_prime,graduation_risk,21288,18,1,balance,252.99305094462923
low_prime,graduation_risk,21288,18,2,rate_diff_bps,-22.165978688956752
low_prime,graduation_risk,21288,18,3,credit_score,-0.13966266235348326
low_prime,graduation_risk,21288,18,4,score_trend3,0.13348869506455416
low_prime,graduation_risk,21288,18,5,income,0.058901349575974246
low_prime,graduation_risk,21288,18,6,paydown_rate1,0.05325861285120452
low_prime,graduation_risk,21288,18,7,loan_age_month,-0.045594913408189504
low_prime,graduation_risk,21288,18,8,term_months,0.018638853602896896
low_prime,graduation_risk,23393,18,1,balance,253.0017236049987
low_prime,graduation_risk,23393,18,2,rate_diff_bps,-22.386463566344624
low_prime,graduation_risk,23393,18,3,score_trend3,0.2021386449844811
low_prime,graduation_risk,23393,18,4,credit_score,-0.1484345931584959
low_prime,graduation_risk,23393,18,5,loan_age_month,0.07674717750660542
low_prime,graduation_risk,23393,18,6,util_proxy,-0.04569900186262106
low_prime,graduation_risk,23393,18,7,paydown_rate1,-0.04088781329554672
low_prime,graduation_risk,23393,18,8,term_months,-0.010962999002517373
low_prime,graduation_risk,9910,18,1,rate_diff_bps,115.86162871095135
low_prime,graduation_risk,9910,18,2,balance,115.35793683003537
low_prime,graduation_risk,9910,18,3,credit_score,0.8521093375944412
low_prime,graduation_risk,9910,18,4,score_trend3,0.12315690489608636
low_prime,graduation_risk,9910,18,5,income,-0.08007611112340922
low_prime,graduation_risk,9910,18,6,loan_age_month,-0.05079105812246936
low_prime,graduation_risk,9910,18,7,paydown_rate1,-0.048761745664259004
low_prime,graduation_risk,9910,18,8,tenure_months,0.016529113992190866
low_prime,graduation_risk,5494,18,1,balance,252.9923892842995
low_prime,graduation_risk,5494,18,2,rate_diff_bps,-21.950447273711237
low_prime,graduation_risk,5494,18,3,credit_score,0.25917684103106675
low_prime,graduation_risk,5494,18,4,loan_age_month,0.18958334855156914
low_prime,graduation_risk,5494,18,5,score_trend3,0.13375992723554828
low_prime,graduation_risk,5494,18,6,paydown_rate1,0.07513938228393023
low_prime,graduation_risk,5494,18,7,income_stability,0.05628146291665905
low_prime,graduation_risk,5494,18,8,tenure_months,-0.010938479022733899
low_prime,graduation_risk,3559,18,1,rate_diff_bps,115.88339755842058
low_prime,graduation_risk,3559,18,2,balance,115.34932595878666
low_prime,graduation_risk,3559,18,3,credit_score,-0.7856501283092687
low_prime,graduation_risk,3559,18,4,loan_age_month,0.1853722611459976
low_prime,graduation_risk,3559,18,5,score_trend3,0.1339499643284228
low_prime,graduation_risk,3559,18,6,paydown_rate1,-0.028912562336249958
low_prime,graduation_risk,3559,18,7,term_months,-0.013711469584274128
low_prime,graduation_risk,3559,18,8,prime_eligible,-0.010059497713511457
low_prime,graduation_risk,17883,18,1,balance,253.00073994283431
low_prime,graduation_risk,17883,18,2,rate_diff_bps,-22.160963354168373
low_prime,graduation_risk,17883,18,3,credit_score,-0.8259225453189487
low_prime,graduation_risk,17883,18,4,loan_age_month,0.1842808618900667
low_prime,graduation_risk,17883,18,5,score_trend3,0.131902744231392
low_prime,graduation_risk,17883,18,6,paydown_rate1,0.042297690285156966
low_prime,graduation_risk,17883,18,7,term_months,0.016439239653498368
low_prime,graduation_risk,17883,18,8,prime_eligible,-0.010761940099652428
low_prime,graduation_risk,9313,18,1,balance,252.9927822421499
low_prime,graduation_risk,9313,18,2,rate_diff_bps,-22.160872154348247
low_prime,graduation_risk,9313,18,3,credit_score,-0.6688791085240637
